FL-experiment | INFO flwr 2024-04-29 00:13:13,688 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-29 04:03:43,425 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:04:28,106 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:04:28,209 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:04:28,339 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:04:28,450 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:04:28,540 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:04:28,715 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:04:28,715 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:04:28,769 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:04:28,874 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:04:28,929 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-29 04:04:28,930 | server.py:236 | fit_round 2 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:04:28,930 | server.py:65 | Start Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 04:04:28,930 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:04:29,008 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: Qmefq1M9VKZ9vwqViQgMCm7vi9w9UwFNvbiSPdmA5XyCyc
FL-experiment | DEBUG flwr 2024-04-29 04:04:33,649 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmaH48KMwxtZwYEuAg5Z9eoXDocfgEfCWTbQC1zjLBcUW7
FL-experiment | DEBUG flwr 2024-04-29 04:04:38,645 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmXQ4DQFoi2zQ73oHjiXG7NdS3QRH24tZm3UL3LSAUXUAY
FL-experiment | DEBUG flwr 2024-04-29 04:04:43,691 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmQDxDo6KFvWPWw1FM4Fj2yxAh7uTq7XgtPtZpfdKHuFXe
FL-experiment | DEBUG flwr 2024-04-29 04:04:48,606 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmYQ2MtDBYqQTtw5w3qX1LF7JzjEjQYcrHFUueZ7fRz64r
FL-experiment | DEBUG flwr 2024-04-29 04:04:53,711 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdkG343gT6nhFR8rr4zVzcvF64Dde46sNsSbUgLmkNz8w
FL-experiment | DEBUG flwr 2024-04-29 04:04:58,605 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmRoQ6pyoJPg84GtAgNkgvXkEjm88QnKZtmaGd6f9H1Jpf
FL-experiment | DEBUG flwr 2024-04-29 04:05:03,715 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmNRTMi1DoKdJWRobWmQ64X1Bcmk4GzXx9v3pfK4ZgZLj5
FL-experiment | DEBUG flwr 2024-04-29 04:05:08,700 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: Qme9abK7xLnaToUJg8KzFkmE4cySB2ariStPENMtQfTWQo
FL-experiment | DEBUG flwr 2024-04-29 04:05:13,688 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmaaeQEBQhYDuaxSqK1oV7MPJe5QnyG5nGDwnLp7tAdwVw
FL-experiment | INFO flwr 2024-04-29 04:05:18,580 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:05:18,596 | server.py:86 | Start saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 04:05:18,697 | server.py:95 | File: storage/aggregated_model_68344f0c-09a4-4c89-b7e2-e3794069cc2e.pkl IPFS file hash: QmeycyuEkUchyTPifR77Jatog1QNnAGbhxMp9m4mjfVcdd
FL-experiment | INFO flwr 2024-04-29 04:05:18,697 | server.py:98 | Done saving aggregated model to storage (round=2)
FL-experiment | DEBUG flwr 2024-04-29 04:05:18,697 | server.py:173 | evaluate_round 2: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:05:22,184 | server.py:187 | evaluate_round 2 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:05:22,185 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-29 04:05:22,185 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-29 04:05:22,185 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.37736}, Aggregated loss: 536.0255126953125, IPFS hash: QmeycyuEkUchyTPifR77Jatog1QNnAGbhxMp9m4mjfVcdd
FL-experiment | INFO flwr 2024-04-29 04:05:22,185 | server.py:126 | Start setting aggregated model to the blockchain round=2
FL-experiment | INFO flwr 2024-04-29 04:06:08,762 | server.py:129 | Done setting aggregated model to the blockchain round=2
FL-experiment | INFO flwr 2024-04-29 04:06:08,763 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-29 04:06:08,763 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-29 04:06:08,763 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-29 04:06:08,764 | server.py:222 | fit_round 3: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:06:08,770 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:06:08,771 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:06:08,772 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:06:08,773 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:06:08,775 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:06:08,776 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:06:08,777 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:06:08,777 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:06:08,778 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:06:08,779 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:06:54,057 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:06:54,247 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:06:54,515 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:06:54,538 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:06:54,706 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:06:54,874 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:06:54,959 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:06:54,982 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:06:55,003 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:06:55,080 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-29 04:06:55,082 | server.py:236 | fit_round 3 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:06:55,082 | server.py:65 | Start Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 04:06:55,082 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:06:55,162 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmWD5XAyESnk8kAMFfr6qhvAuE7WDPHCuMoy6NHMiwzoMd
FL-experiment | DEBUG flwr 2024-04-29 04:06:58,914 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdL2o7CPmm8FKJxVPJYp6dP3b6kR2SgqdxYitBc9jzznJ
FL-experiment | DEBUG flwr 2024-04-29 04:07:03,958 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmVUUnB1aqWHcgaS2kXDhiCMKb4ntRrsFeQjFqMXzcqJzi
FL-experiment | DEBUG flwr 2024-04-29 04:07:08,874 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmS7bnFh5uBFYiNzHmwZcDoEhRN8Sxuj3X8Pv7gTBBubjj
FL-experiment | DEBUG flwr 2024-04-29 04:07:13,941 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmeswCMJXGUtdQ3y6YdeYXjG3AHPETWHdhQ32MQu2tSUm9
FL-experiment | DEBUG flwr 2024-04-29 04:07:18,973 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdUDK5ExSVstJHhQVQiemwYf1CgezdxQkBw8vHZodgBYm
FL-experiment | DEBUG flwr 2024-04-29 04:07:24,009 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmSzYb1YcV2naVaZrCHuqugKHrGmmhjyrcQzZT2aoehj8r
FL-experiment | DEBUG flwr 2024-04-29 04:07:28,980 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmbBirjMPwBDBxRnFupvErBjEkE2h4LSbxpgT6ZM8fZKFM
FL-experiment | DEBUG flwr 2024-04-29 04:07:33,927 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmNuH2y7m9ajg1Eft3BEW63NLtUzSze9GqJJUV1NqzcAFS
FL-experiment | DEBUG flwr 2024-04-29 04:07:38,984 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdBxcpY2CgEKY7gFeFGormjaCXeubF6ECTc3xj59o3bat
FL-experiment | INFO flwr 2024-04-29 04:07:43,929 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:07:43,947 | server.py:86 | Start saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 04:07:44,043 | server.py:95 | File: storage/aggregated_model_371553f1-d7dd-4505-8ea7-8eb7b353ef3c.pkl IPFS file hash: QmPR9ZqNocF8YVjKFmCG1X7wDyHcgZy7iHGET42bJx2stu
FL-experiment | INFO flwr 2024-04-29 04:07:44,043 | server.py:98 | Done saving aggregated model to storage (round=3)
FL-experiment | DEBUG flwr 2024-04-29 04:07:44,043 | server.py:173 | evaluate_round 3: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:07:47,596 | server.py:187 | evaluate_round 3 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:07:47,596 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-29 04:07:47,596 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-29 04:07:47,597 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.43313}, Aggregated loss: 486.33363342285156, IPFS hash: QmPR9ZqNocF8YVjKFmCG1X7wDyHcgZy7iHGET42bJx2stu
FL-experiment | INFO flwr 2024-04-29 04:07:47,597 | server.py:126 | Start setting aggregated model to the blockchain round=3
FL-experiment | INFO flwr 2024-04-29 04:08:34,138 | server.py:129 | Done setting aggregated model to the blockchain round=3
FL-experiment | INFO flwr 2024-04-29 04:08:34,138 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-29 04:08:34,138 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-29 04:08:34,138 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-29 04:08:34,139 | server.py:222 | fit_round 4: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:08:34,144 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:08:34,145 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:08:34,147 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:08:34,147 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:08:34,148 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:08:34,150 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:08:34,150 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:08:34,151 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:08:34,152 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:08:34,152 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:09:19,640 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:09:19,756 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:09:19,850 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:09:19,911 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:09:19,979 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:09:20,068 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:09:20,122 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:09:20,136 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:09:20,228 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:09:20,237 | client.py:149 | Done Training client=8
FL-experiment | DEBUG flwr 2024-04-29 04:09:20,238 | server.py:236 | fit_round 4 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:09:20,238 | server.py:65 | Start Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 04:09:20,238 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:09:20,335 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: Qmce2wLv64Uk4nU1394oZGcWYhiQAJEH9HDRNQZr5aevTW
FL-experiment | DEBUG flwr 2024-04-29 04:09:24,189 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmTZdNGeHYGwzQXH8tjZPVvGWqMx3dxkeirjDXF8gNBQmi
FL-experiment | DEBUG flwr 2024-04-29 04:09:29,301 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmZCZrfbStDTUUbfhUUcD1zTGGKuL9tLPUptSe3xZrCQRb
FL-experiment | DEBUG flwr 2024-04-29 04:09:34,302 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmRGt4HECxo8j2zJU9cRuMiaRS8WkugpxaHpAdCNvemAs1
FL-experiment | DEBUG flwr 2024-04-29 04:09:39,302 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmbNzgFQ548zpNBEtZzgQMFLL93ufNCd6QU1drpdkm58MP
FL-experiment | DEBUG flwr 2024-04-29 04:09:44,283 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmUeeYmcAACVrabYGYHmETP8bMkHdjMCMsKWTbyzoS2z9e
FL-experiment | DEBUG flwr 2024-04-29 04:09:49,309 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmWEZQMTQDhkZdeyeQQ8dciwDK1CJ673FMNGesqPTQ7MY6
FL-experiment | DEBUG flwr 2024-04-29 04:09:54,269 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmWexrPki3NFiYK2J3mmc5LRueXxpNjfXH8794aazbv7im
FL-experiment | DEBUG flwr 2024-04-29 04:09:59,252 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmdKXZmPSBeKr2wLUQvXBbNUHSAr14WMQfCF43xWDuEmHE
FL-experiment | DEBUG flwr 2024-04-29 04:10:04,351 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmfWpgNkFypp8MNcPQNkNnZJSL2CX9wXv8GVCXfzsvkYcU
FL-experiment | INFO flwr 2024-04-29 04:10:09,249 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:10:09,266 | server.py:86 | Start saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 04:10:09,362 | server.py:95 | File: storage/aggregated_model_b4bd6056-20a0-4e79-b52d-29232806bda9.pkl IPFS file hash: QmdXv7a4vYh7UmBnv11Ez4SpU4T9L6EAqKLuNAWg8LHsUd
FL-experiment | INFO flwr 2024-04-29 04:10:09,363 | server.py:98 | Done saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 04:10:09,363 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:10:12,827 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:10:12,827 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-29 04:10:12,827 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-29 04:10:12,827 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.47615}, Aggregated loss: 455.11488342285156, IPFS hash: QmdXv7a4vYh7UmBnv11Ez4SpU4T9L6EAqKLuNAWg8LHsUd
FL-experiment | INFO flwr 2024-04-29 04:10:12,827 | server.py:126 | Start setting aggregated model to the blockchain round=4
FL-experiment | INFO flwr 2024-04-29 04:10:59,394 | server.py:129 | Done setting aggregated model to the blockchain round=4
FL-experiment | INFO flwr 2024-04-29 04:10:59,395 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 04:10:59,395 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-29 04:10:59,395 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-29 04:10:59,396 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:10:59,402 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:10:59,403 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:10:59,405 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:10:59,405 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:10:59,406 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:10:59,407 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:10:59,408 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:10:59,409 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:10:59,409 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:10:59,410 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:11:46,361 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:11:46,702 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:11:46,784 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:11:46,854 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:11:46,926 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:11:47,002 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:11:47,014 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 04:11:47,037 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:11:47,074 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 04:11:47,089 | client.py:149 | Done Training client=4
FL-experiment | DEBUG flwr 2024-04-29 04:11:47,090 | server.py:236 | fit_round 5 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:11:47,090 | server.py:65 | Start Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 04:11:47,090 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 04:11:47,161 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmRQ72Af8gf3LWWaJcTRz2qFPxRNn96c2V5oqwU9HzJM3D
FL-experiment | DEBUG flwr 2024-04-29 04:11:49,538 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmecuM2ESGysRAqDdNvAtGPzQbK1LVAVCASFpd5z1Z216E
FL-experiment | DEBUG flwr 2024-04-29 04:11:54,545 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmWENpKwnB5EJaLVb9DbhPfZXEbb6BS5qZRSbS89TVBFir
FL-experiment | DEBUG flwr 2024-04-29 04:11:59,666 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmRVsRQXuAXKAXdoodXpT3WMNPz4MxVu3AAk4Qoe8CXzSy
FL-experiment | DEBUG flwr 2024-04-29 04:12:04,657 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmcPqrL9gqPKixQXGjJVm1CzCF52g3bmhjnroesy6Ch2Sc
FL-experiment | DEBUG flwr 2024-04-29 04:12:09,643 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmX33LtjN6GyR2DR8QExGZXLsD9mtbK3KCYt8XAREaX72P
FL-experiment | DEBUG flwr 2024-04-29 04:12:14,649 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmRSNwUKk9hu1Ms2MLD3WRg4Ri8pgECuNMfzHjoHn71C3V
FL-experiment | DEBUG flwr 2024-04-29 04:12:19,605 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmNrf2ZW43jsphC9hzHQmGFj9KAsJnuoKqgze8LFMZhn1j
FL-experiment | DEBUG flwr 2024-04-29 04:12:24,715 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmeisnnP8YNQkAtty2pmT65p9YwdwPsBnUiu6NTYJoxofM
FL-experiment | DEBUG flwr 2024-04-29 04:12:29,608 | server.py:76 | File: storage/init_model_052c676d-570e-492c-9e73-d225bc76b6f1.pkl IPFS file hash: QmR5ApuxwomZebhnhyCidaStqEM2Y8UGAzAkgMwevFgHbS
FL-experiment | INFO flwr 2024-04-29 04:12:34,555 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 04:12:34,572 | server.py:86 | Start saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 04:12:34,662 | server.py:95 | File: storage/aggregated_model_a1879de2-4c03-4d14-9383-afa1ecb7bd67.pkl IPFS file hash: QmYAsZB2EFuPWvJ5bLS94mAJmsbQLgnT9QyFnzFYvWqkED
FL-experiment | INFO flwr 2024-04-29 04:12:34,662 | server.py:98 | Done saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 04:12:34,662 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 04:12:38,321 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:12:38,322 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-29 04:12:38,322 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-29 04:12:38,322 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.50185}, Aggregated loss: 434.69586181640625, IPFS hash: QmYAsZB2EFuPWvJ5bLS94mAJmsbQLgnT9QyFnzFYvWqkED
FL-experiment | INFO flwr 2024-04-29 04:12:38,322 | server.py:126 | Start setting aggregated model to the blockchain round=5
FL-experiment | INFO flwr 2024-04-29 04:13:24,748 | server.py:129 | Done setting aggregated model to the blockchain round=5
FL-experiment | INFO flwr 2024-04-29 04:13:24,749 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 04:13:24,749 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-29 04:13:24,750 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-29 04:13:24,750 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 04:13:24,756 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 04:13:24,756 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 04:13:24,758 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 04:13:24,760 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 04:13:24,761 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 04:13:24,762 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 04:13:24,763 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 04:13:24,764 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 04:13:24,764 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 04:13:24,765 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 04:14:12,014 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 04:14:12,125 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 04:14:12,196 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 04:14:12,241 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 04:14:12,257 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 04:14:12,262 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 04:14:12,516 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 04:14:12,525 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 04:14:12,538 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 04:14:12,613 | client.py:149 | Done Training client=3
FL-experiment | DEBUG flwr 2024-04-29 04:14:12,615 | server.py:236 | fit_round 6 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 04:14:12,615 | server.py:65 | Start Aggregating round=6
