FL-experiment | INFO flwr 2024-04-23 00:47:36,742 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-23 01:01:11,715 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:01:19,495 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,495 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,496 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,497 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:01:19,504 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:01:19,504 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:01:19,504 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:01:19,667 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,668 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,668 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,669 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:01:19,670 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:01:19,672 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:01:19,672 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:01:39,199 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:01:39,386 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:01:39,387 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:01:39,387 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:01:39,389 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:01:39,390 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:01:41,487 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:01:41,487 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:01:41,487 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:01:41,487 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2178}, Aggregated loss: 668.4596252441406, IPFS hash: storage/aggregated_model_6faec5ea-d81a-4561-bbcd-46dcfc2d3e68.pkl
FL-experiment | INFO flwr 2024-04-23 01:01:41,487 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:01:41,487 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:01:41,487 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:01:41,487 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:01:41,490 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:01:41,490 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:02:00,673 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:02:00,885 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:02:00,886 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:02:00,886 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:02:00,889 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:02:03,009 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:02:03,009 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:02:03,009 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:02:03,009 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.3673}, Aggregated loss: 550.2151794433594, IPFS hash: storage/aggregated_model_023df26a-ae42-4c0e-891c-b46ab9f8c658.pkl
FL-experiment | INFO flwr 2024-04-23 01:02:03,009 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:02:03,009 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:02:03,009 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:02:03,009 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:02:03,012 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:02:03,012 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:02:22,578 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:02:22,816 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:02:22,817 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:02:22,817 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:02:22,820 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:02:24,942 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:02:24,942 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:02:24,943 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:02:24,943 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.4277}, Aggregated loss: 493.4272766113281, IPFS hash: storage/aggregated_model_b1d0bcc4-132c-4beb-b24f-5d32530e4ce3.pkl
FL-experiment | INFO flwr 2024-04-23 01:02:24,943 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:02:24,943 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:02:24,943 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:02:24,943 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:02:24,945 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:02:24,945 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:02:44,965 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:02:45,188 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:02:45,189 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:02:45,189 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:02:45,193 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:02:47,299 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:02:47,299 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:02:47,299 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:02:47,299 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.47415}, Aggregated loss: 455.67100524902344, IPFS hash: storage/aggregated_model_3999a823-9a7a-4b1a-b271-9c23870fcf9a.pkl
FL-experiment | INFO flwr 2024-04-23 01:02:47,299 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:02:47,299 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:02:47,299 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:02:47,299 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:02:47,301 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:02:47,302 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:03:06,872 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:03:07,162 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:03:07,163 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:03:07,163 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:03:07,165 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:03:09,278 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:03:09,278 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:03:09,278 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:03:09,278 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.4983}, Aggregated loss: 432.5383758544922, IPFS hash: storage/aggregated_model_4512da43-8feb-4c33-99d9-4e4622665a55.pkl
FL-experiment | INFO flwr 2024-04-23 01:03:09,278 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:03:09,278 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:03:09,278 | server.py:153 | FL finished in 109.774023375
FL-experiment | INFO flwr 2024-04-23 01:03:09,279 | app.py:226 | app_fit: losses_distributed [(1, 668.4596252441406), (2, 550.2151794433594), (3, 493.4272766113281), (4, 455.67100524902344), (5, 432.5383758544922)]
FL-experiment | INFO flwr 2024-04-23 01:03:09,279 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:03:09,279 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2178), (2, 0.3673), (3, 0.4277), (4, 0.47415), (5, 0.4983)]}
FL-experiment | INFO flwr 2024-04-23 01:03:09,279 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:03:09,279 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:03:09,281 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:03:09,281 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:03:09,281 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:03:09,281 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:03:09,822 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:03:10,265 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-23 01:03:10,265 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:03:11,859 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:03:11,859 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:03:11,877 | app.py:176 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:03:11,877 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:03:11,878 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:03:19,296 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:03:19,296 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:03:19,297 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:03:19,298 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:03:19,305 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:03:19,306 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:03:19,306 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:03:19,560 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:03:19,561 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:03:19,562 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:03:19,562 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:03:19,564 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:03:19,570 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:03:38,795 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:03:38,958 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:03:38,959 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:03:38,959 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:03:38,962 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:03:38,962 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:03:40,827 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:03:40,827 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:03:40,827 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:03:40,827 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.23065}, Aggregated loss: 669.0441284179688, IPFS hash: storage/aggregated_model_c484bda5-cf05-47a4-87b5-3df2b60b2316.pkl
FL-experiment | INFO flwr 2024-04-23 01:03:40,827 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:03:40,827 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:03:40,827 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:03:40,827 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:03:40,830 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:03:40,830 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:03:59,937 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:04:00,074 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:04:00,075 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:04:00,075 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:04:00,078 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:04:01,963 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:04:01,963 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:04:01,964 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:04:01,964 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.359}, Aggregated loss: 550.5163269042969, IPFS hash: storage/aggregated_model_5bc05cfb-d0e2-46d0-b6f6-e01313e734b6.pkl
FL-experiment | INFO flwr 2024-04-23 01:04:01,964 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:04:01,964 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:04:01,964 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:04:01,964 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:04:01,966 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:04:01,966 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:04:20,917 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:04:20,985 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:04:20,986 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:04:20,986 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:04:20,989 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:04:22,894 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:04:22,895 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:04:22,895 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:04:22,895 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.4327}, Aggregated loss: 487.24461364746094, IPFS hash: storage/aggregated_model_4a35a171-220a-4f94-a070-4bc6c91cee2a.pkl
FL-experiment | INFO flwr 2024-04-23 01:04:22,895 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:04:22,895 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:04:22,895 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:04:22,895 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:04:22,897 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:04:22,898 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:04:42,427 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:04:42,505 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:04:42,506 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:04:42,506 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:04:42,509 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:04:44,398 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:04:44,398 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:04:44,398 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:04:44,398 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.4823}, Aggregated loss: 452.8373718261719, IPFS hash: storage/aggregated_model_36d71312-1131-446a-bc77-d1a934e46e4a.pkl
FL-experiment | INFO flwr 2024-04-23 01:04:44,398 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:04:44,398 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:04:44,398 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:04:44,398 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:04:44,401 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:04:44,401 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:05:04,100 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:05:04,126 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:05:04,127 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:05:04,127 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:05:04,130 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:05:06,054 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:05:06,054 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:05:06,054 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:05:06,054 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.50175}, Aggregated loss: 434.3988800048828, IPFS hash: storage/aggregated_model_6bfaa8b2-fe82-4a9c-9add-f59616ffad60.pkl
FL-experiment | INFO flwr 2024-04-23 01:05:06,054 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:05:06,054 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:05:06,054 | server.py:153 | FL finished in 106.748933625
FL-experiment | INFO flwr 2024-04-23 01:05:06,055 | app.py:226 | app_fit: losses_distributed [(1, 669.0441284179688), (2, 550.5163269042969), (3, 487.24461364746094), (4, 452.8373718261719), (5, 434.3988800048828)]
FL-experiment | INFO flwr 2024-04-23 01:05:06,055 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:05:06,055 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.23065), (2, 0.359), (3, 0.4327), (4, 0.4823), (5, 0.50175)]}
FL-experiment | INFO flwr 2024-04-23 01:05:06,055 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:05:06,055 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:05:06,057 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:05:06,057 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:05:06,057 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:05:06,057 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:05:07,415 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:05:29,371 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | INFO flwr 2024-04-23 01:05:29,372 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:05:30,939 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:05:30,939 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:05:30,959 | app.py:176 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:05:30,959 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:05:30,959 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:05:38,729 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,730 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,731 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,731 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:05:38,740 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:05:38,741 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:05:38,741 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:05:38,761 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,761 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,762 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,762 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-23 01:05:38,762 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:05:38,765 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:05:38,767 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:05:59,027 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:05:59,193 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:05:59,194 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:05:59,194 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:05:59,197 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:05:59,198 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:06:01,042 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:06:01,042 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:06:01,042 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:06:01,042 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.23705}, Aggregated loss: 660.2726135253906, IPFS hash: storage/aggregated_model_f944644d-616c-4898-a5cd-4cd3315c5217.pkl
FL-experiment | INFO flwr 2024-04-23 01:06:01,042 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:06:01,042 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:06:01,042 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:06:01,042 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:06:01,044 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:06:01,045 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:06:20,479 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:06:20,518 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:06:20,519 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:06:20,519 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:06:20,522 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:06:22,358 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:06:22,358 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:06:22,358 | server.py:107 | Done Evaluating fit round=2
