FL-experiment | INFO flwr 2024-04-23 01:08:45,939 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:36:42,405 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:37:01,066 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:37:01,092 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:37:01,093 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:37:01,093 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:37:01,095 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:37:02,955 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:37:02,955 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:37:02,955 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:37:02,955 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.51305}, Aggregated loss: 418.39955139160156, IPFS hash: storage/aggregated_model_a7a5b5f9-6cbf-4e62-b7f4-74fd8ca6f641.pkl
FL-experiment | INFO flwr 2024-04-23 01:37:02,955 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:37:02,955 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:37:02,955 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:37:02,955 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:37:02,957 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:37:02,958 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:37:21,146 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:37:21,262 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:37:21,263 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:37:21,263 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:37:21,266 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:37:23,138 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:37:23,138 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-23 01:37:23,138 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-23 01:37:23,138 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.54635}, Aggregated loss: 395.8722229003906, IPFS hash: storage/aggregated_model_03dc624a-b5f9-47ec-ad69-450aa81b65d7.pkl
FL-experiment | INFO flwr 2024-04-23 01:37:23,138 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-23 01:37:23,138 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-23 01:37:23,138 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-23 01:37:23,138 | server.py:222 | fit_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:37:23,140 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:37:23,140 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:37:41,748 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:37:41,884 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:37:41,885 | server.py:236 | fit_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:37:41,885 | server.py:65 | Start Aggregating round=9
FL-experiment | DEBUG flwr 2024-04-23 01:37:41,888 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:37:43,755 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:37:43,755 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:37:43,755 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:37:43,755 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.5533999999999999}, Aggregated loss: 388.55499267578125, IPFS hash: storage/aggregated_model_f565966e-45a6-4143-a68c-86dd3fd83005.pkl
FL-experiment | INFO flwr 2024-04-23 01:37:43,755 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:37:43,755 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:37:43,755 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:37:43,755 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:37:43,758 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:37:43,758 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:38:02,133 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:38:02,240 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:38:02,241 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:38:02,241 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:38:02,243 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:38:04,102 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:38:04,102 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-23 01:38:04,102 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-23 01:38:04,102 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.57435}, Aggregated loss: 373.662353515625, IPFS hash: storage/aggregated_model_29d08d18-0057-48ff-8c45-dc2abcbedba1.pkl
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | server.py:153 | FL finished in 205.20205458400002
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | app.py:226 | app_fit: losses_distributed [(1, 678.7163696289062), (2, 602.2720947265625), (3, 534.6377868652344), (4, 484.98681640625), (5, 459.63722229003906), (6, 436.9495544433594), (7, 418.39955139160156), (8, 395.8722229003906), (9, 388.55499267578125), (10, 373.662353515625)]
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.1609), (2, 0.26405), (3, 0.3779), (4, 0.4257), (5, 0.459), (6, 0.48765), (7, 0.51305), (8, 0.54635), (9, 0.5533999999999999), (10, 0.57435)]}
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:38:04,103 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:38:04,105 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:38:04,105 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:38:04,105 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:38:04,105 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:38:04,606 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:38:05,034 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:38:05,034 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:38:06,605 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:38:06,605 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:38:06,622 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:38:06,622 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:38:06,622 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:38:14,864 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:38:14,865 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:38:14,866 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:38:14,866 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:38:14,873 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:38:14,873 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:38:14,873 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:38:15,371 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:38:15,372 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:38:15,372 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:38:15,372 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-23 01:38:15,373 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:38:15,375 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:38:15,376 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:38:33,979 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:38:33,979 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:38:33,980 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:38:33,980 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:38:33,983 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:38:33,983 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:38:35,973 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:38:35,973 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:38:35,973 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:38:35,973 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2568}, Aggregated loss: 655.7781066894531, IPFS hash: storage/aggregated_model_f079a367-f7bb-46bd-bb03-f96e5934267f.pkl
FL-experiment | INFO flwr 2024-04-23 01:38:35,973 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:38:35,973 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:38:35,973 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:38:35,973 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:38:35,975 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:38:35,976 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:38:54,673 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:38:54,685 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:38:54,686 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:38:54,686 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:38:54,689 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:38:56,673 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:38:56,674 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:38:56,674 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:38:56,674 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.36425}, Aggregated loss: 546.4944458007812, IPFS hash: storage/aggregated_model_be89a81d-3400-41b1-80c4-8d9c401a62ae.pkl
FL-experiment | INFO flwr 2024-04-23 01:38:56,674 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:38:56,674 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:38:56,674 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:38:56,674 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:38:56,677 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:38:56,677 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:39:15,386 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:39:15,411 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:39:15,412 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:39:15,412 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:39:15,414 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:39:17,400 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:39:17,400 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:39:17,400 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:39:17,400 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.42845}, Aggregated loss: 491.45220947265625, IPFS hash: storage/aggregated_model_b8454c65-4273-408d-b057-66254f57ee83.pkl
FL-experiment | INFO flwr 2024-04-23 01:39:17,400 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:39:17,400 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:39:17,400 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:39:17,400 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:39:17,402 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:39:17,402 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:39:36,531 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:39:36,593 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:39:36,594 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:39:36,594 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:39:36,596 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:39:38,594 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:39:38,594 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:39:38,594 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:39:38,594 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.4649}, Aggregated loss: 462.2099914550781, IPFS hash: storage/aggregated_model_5b561386-4e4a-496a-b191-26d64ac0babc.pkl
FL-experiment | INFO flwr 2024-04-23 01:39:38,594 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:39:38,594 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:39:38,594 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:39:38,594 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:39:38,597 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:39:38,597 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:39:57,362 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:39:57,412 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:39:57,413 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:39:57,413 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:39:57,415 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:39:59,390 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:39:59,390 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:39:59,390 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:39:59,390 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.49265}, Aggregated loss: 440.8147277832031, IPFS hash: storage/aggregated_model_3a5cc07a-2c85-4906-8eeb-babe032aedc6.pkl
FL-experiment | INFO flwr 2024-04-23 01:39:59,390 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:39:59,390 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:39:59,390 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-23 01:39:59,390 | server.py:222 | fit_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:39:59,392 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:39:59,393 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:40:18,967 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:40:19,036 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:40:19,038 | server.py:236 | fit_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:40:19,038 | server.py:65 | Start Aggregating round=6
FL-experiment | DEBUG flwr 2024-04-23 01:40:19,040 | server.py:173 | evaluate_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:40:21,073 | server.py:187 | evaluate_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:40:21,073 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-23 01:40:21,073 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-23 01:40:21,073 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.51575}, Aggregated loss: 422.23480224609375, IPFS hash: storage/aggregated_model_f6c8e124-cfd9-48d4-ade4-99b4d307987b.pkl
FL-experiment | INFO flwr 2024-04-23 01:40:21,073 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-23 01:40:21,073 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-23 01:40:21,073 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-23 01:40:21,073 | server.py:222 | fit_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:40:21,076 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:40:21,076 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:40:41,484 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:40:41,497 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:40:41,499 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:40:41,499 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:40:41,501 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:40:43,495 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:40:43,495 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:40:43,495 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:40:43,495 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.5288}, Aggregated loss: 410.1620635986328, IPFS hash: storage/aggregated_model_4a660adf-e530-48da-9dcd-35fa9949d26f.pkl
FL-experiment | INFO flwr 2024-04-23 01:40:43,495 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:40:43,495 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:40:43,495 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:40:43,495 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:40:43,497 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:40:43,498 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:41:02,858 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:41:03,005 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:41:03,006 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:41:03,006 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:41:03,009 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:41:05,031 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:41:05,031 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-23 01:41:05,031 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-23 01:41:05,031 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.5505}, Aggregated loss: 391.136962890625, IPFS hash: storage/aggregated_model_4f17c116-3f2c-4885-bbed-24a690da0b2e.pkl
FL-experiment | INFO flwr 2024-04-23 01:41:05,031 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-23 01:41:05,031 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-23 01:41:05,031 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-23 01:41:05,031 | server.py:222 | fit_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:41:05,034 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:41:05,034 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:41:24,859 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:41:24,859 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:41:24,860 | server.py:236 | fit_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:41:24,860 | server.py:65 | Start Aggregating round=9
FL-experiment | DEBUG flwr 2024-04-23 01:41:24,863 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:41:26,873 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:41:26,874 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:41:26,874 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:41:26,874 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.57295}, Aggregated loss: 373.9011535644531, IPFS hash: storage/aggregated_model_92401566-f289-4742-8f27-261b01ebabdf.pkl
FL-experiment | INFO flwr 2024-04-23 01:41:26,874 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:41:26,874 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:41:26,874 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:41:26,874 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:41:26,876 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:41:26,876 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:41:46,146 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:41:46,159 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:41:46,160 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:41:46,160 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:41:46,162 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:41:48,209 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:41:48,209 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-23 01:41:48,209 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-23 01:41:48,209 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.58575}, Aggregated loss: 364.4027557373047, IPFS hash: storage/aggregated_model_7a556952-ad70-418c-853c-11450747e3c1.pkl
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | server.py:153 | FL finished in 213.338681875
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | app.py:226 | app_fit: losses_distributed [(1, 655.7781066894531), (2, 546.4944458007812), (3, 491.45220947265625), (4, 462.2099914550781), (5, 440.8147277832031), (6, 422.23480224609375), (7, 410.1620635986328), (8, 391.136962890625), (9, 373.9011535644531), (10, 364.4027557373047)]
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:41:48,210 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2568), (2, 0.36425), (3, 0.42845), (4, 0.4649), (5, 0.49265), (6, 0.51575), (7, 0.5288), (8, 0.5505), (9, 0.57295), (10, 0.58575)]}
